Airline,Date_of_Journey,Source,Destination,Route,Stop 1,Stop 2,Stop 3,Stop 4,Dep_Time,Arrival_Details,Arrival_Date,Arrival_Time,No_of_Days,Duration_hour,Duration_minute,Total_Stops,Additional_Info,Price,Price_Bucket
Jet Airways,27-03-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,16:00,28-03-2019 19:45,28-3-2019,7:45 PM,1,27,45,1,In-flight meal not included,5963,LOW
Air India,27-03-2019,Delhi,Cochin,DEL?HYD?BOM?COK,HYD,BOM,NoSTOP,NoSTOP,21:30,28-03-2019 19:15,28-3-2019,7:15 PM,0,21,45,2,No info,8665,LOW
Jet Airways,21-05-2019,Delhi,Cochin,DEL?AMD?BOM?COK,AMD,BOM,NoSTOP,NoSTOP,23:05,23-05-2019 4:25,23-5-2019,4:25 AM,1,29,20,2,No info,15129,HIGH
SpiceJet,18-05-2019,Kolkata,Banglore,CCU?BLR,NoSTOP,NoSTOP,NoSTOP,NoSTOP,17:10,19:40,18-05-2019,7:40 PM,0,2,30,0,No check-in baggage included,3841,LOW
Multiple carriers,09-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,10:00,10-06-2019 1:30,10-6-2019,1:30 AM,0,15,30,1,No info,13377,MEDIUM
Jet Airways,09-03-2019,Delhi,Cochin,DEL?IDR?BOM?COK,IDR,BOM,NoSTOP,NoSTOP,5:25,10-03-2019 4:25,10-3-2019,4:25 AM,0,23,0,2,No info,16914,HIGH
Jet Airways,09-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,2:15,19:00,09-06-2019,7:00 PM,0,16,45,1,In-flight meal not included,10262,MEDIUM
IndiGo,09-05-2019,Kolkata,Banglore,CCU?MAA?BLR,MAA,NoSTOP,NoSTOP,NoSTOP,17:35,22:15,09-05-2019,10:15 PM,0,4,40,1,No info,5386,LOW
Jet Airways,15-05-2019,Kolkata,Banglore,CCU?BOM?BLR,BOM,NoSTOP,NoSTOP,NoSTOP,21:10,16-05-2019 4:40,16-5-2019,4:40 AM,0,7,30,1,No info,14388,MEDIUM
Jet Airways,27-05-2019,Delhi,Cochin,DEL?JAI?BOM?COK,JAI,BOM,NoSTOP,NoSTOP,5:30,19:00,27-05-2019,7:00 PM,0,13,30,2,No info,15129,HIGH
IndiGo,15-05-2019,Delhi,Cochin,DEL?HYD?COK,HYD,NoSTOP,NoSTOP,NoSTOP,11:55,22:30,15-05-2019,10:30 PM,0,10,35,1,No info,6442,LOW
Jet Airways,03-06-2019,Delhi,Cochin,DEL?JAI?BOM?COK,JAI,BOM,NoSTOP,NoSTOP,19:30,04-06-2019 12:35,4-6-2019,12:35 PM,0,17,5,2,In-flight meal not included,10368,MEDIUM
Jet Airways,21-03-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,15:00,22-03-2019 18:50,22-3-2019,6:50 PM,1,27,50,1,No info,12767,MEDIUM
Jet Airways,06-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,15:00,07-06-2019 4:25,7-6-2019,4:25 AM,0,13,25,1,In-flight meal not included,10262,MEDIUM
Multiple carriers,12-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,8:00,21:00,12-06-2019,9:00 PM,0,13,0,1,No info,7408,LOW
Multiple carriers,27-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,10:00,21:00,27-06-2019,9:00 PM,0,11,0,1,No info,13587,MEDIUM
Air India,15-05-2019,Kolkata,Banglore,CCU?BOM?BLR,BOM,NoSTOP,NoSTOP,NoSTOP,16:50,16-05-2019 7:55,16-5-2019,7:55 AM,0,15,5,1,No info,8891,LOW
IndiGo,06-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,10:35,07-06-2019 1:30,7-6-2019,1:30 AM,0,14,55,1,No info,5883,LOW
Jet Airways,27-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,13:00,28-06-2019 12:35,28-6-2019,12:35 PM,0,23,35,1,In-flight meal not included,10262,MEDIUM
Jet Airways,09-06-2019,Kolkata,Banglore,CCU?BOM?BLR,BOM,NoSTOP,NoSTOP,NoSTOP,21:10,10-06-2019 20:45,10-6-2019,8:45 PM,0,23,35,1,In-flight meal not included,10844,MEDIUM
Jet Airways,09-05-2019,Kolkata,Banglore,CCU?BOM?BLR,BOM,NoSTOP,NoSTOP,NoSTOP,6:30,19:50,09-05-2019,7:50 PM,0,13,20,1,No info,14781,MEDIUM
IndiGo,15-03-2019,Chennai,Kolkata,MAA?CCU,NoSTOP,NoSTOP,NoSTOP,NoSTOP,14:40,17:05,15-03-2019,5:05 PM,0,2,25,0,No info,6297,LOW
Air Asia,12-05-2019,Kolkata,Banglore,CCU?BLR,NoSTOP,NoSTOP,NoSTOP,NoSTOP,22:50,13-05-2019 1:20,13-5-2019,1:20 AM,0,2,30,0,No info,4409,LOW
Air India,09-06-2019,Delhi,Cochin,DEL?GOI?BOM?COK,GOI,BOM,NoSTOP,NoSTOP,10:55,19:15,09-06-2019,7:15 PM,0,8,20,2,No info,12383,MEDIUM
SpiceJet,03-05-2019,Mumbai,Hyderabad,BOM?HYD,NoSTOP,NoSTOP,NoSTOP,NoSTOP,13:15,14:45,03-05-2019,2:45 PM,0,1,30,0,No info,2017,LOW
Air India,06-03-2019,Mumbai,Hyderabad,BOM?DEL?HYD,DEL,NoSTOP,NoSTOP,NoSTOP,19:00,07-03-2019 9:10,7-3-2019,9:10 AM,0,14,10,1,No info,12308,MEDIUM
SpiceJet,18-03-2019,Chennai,Kolkata,MAA?CCU,NoSTOP,NoSTOP,NoSTOP,NoSTOP,17:45,20:05,18-03-2019,8:05 PM,0,2,20,0,No info,3384,LOW
Jet Airways,15-03-2019,Banglore,New Delhi,BLR?BOM?DEL,BOM,NoSTOP,NoSTOP,NoSTOP,8:55,16:10,15-03-2019,4:10 PM,0,7,15,1,In-flight meal not included,9134,LOW
IndiGo,18-05-2019,Delhi,Cochin,DEL?MAA?COK,MAA,NoSTOP,NoSTOP,NoSTOP,2:00,7:25,18-05-2019,7:25 AM,0,5,25,1,No info,7464,LOW
Multiple carriers,27-04-2019,Delhi,Cochin,DEL?HYD?COK,HYD,NoSTOP,NoSTOP,NoSTOP,7:10,16:10,27-04-2019,4:10 PM,0,9,0,1,In-flight meal not included,6093,LOW
Multiple carriers,03-03-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,4:00,18:50,03-03-2019,6:50 PM,0,14,50,1,No info,15237,HIGH
Jet Airways,01-05-2019,Mumbai,Hyderabad,BOM?HYD,NoSTOP,NoSTOP,NoSTOP,NoSTOP,7:05,8:30,01-05-2019,8:30 AM,0,1,25,0,In-flight meal not included,4995,LOW
Air India,24-05-2019,Delhi,Cochin,DEL?COK,NoSTOP,NoSTOP,NoSTOP,NoSTOP,14:10,17:10,24-05-2019,5:10 PM,0,3,0,0,No info,6934,LOW
Jet Airways,01-04-2019,Kolkata,Banglore,CCU?BOM?BLR,BOM,NoSTOP,NoSTOP,NoSTOP,21:10,02-04-2019 10:05,2-4-2019,10:05 AM,0,12,55,1,No info,13784,MEDIUM
Air Asia,15-06-2019,Kolkata,Banglore,CCU?BLR,NoSTOP,NoSTOP,NoSTOP,NoSTOP,10:20,12:55,15-06-2019,12:55 PM,0,2,35,0,No info,4409,LOW
Multiple carriers,27-05-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,13:00,19:15,27-05-2019,7:15 PM,0,6,15,1,No info,15898,HIGH
Air India,21-05-2019,Delhi,Cochin,DEL?HYD?BOM?COK,HYD,BOM,NoSTOP,NoSTOP,17:15,22-05-2019 19:15,22-5-2019,7:15 PM,1,26,0,2,No info,11989,MEDIUM
SpiceJet,03-06-2019,Mumbai,Hyderabad,BOM?HYD,NoSTOP,NoSTOP,NoSTOP,NoSTOP,13:15,14:45,03-06-2019,2:45 PM,0,1,30,0,No info,2017,LOW
Multiple carriers,01-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,4:55,19:00,01-06-2019,7:00 PM,0,14,5,1,No info,11098,MEDIUM
IndiGo,21-05-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,17:30,22-05-2019 1:30,22-5-2019,1:30 AM,0,8,0,1,No info,6794,LOW
Jet Airways,01-05-2019,Kolkata,Banglore,CCU?BOM?BLR,BOM,NoSTOP,NoSTOP,NoSTOP,21:10,02-05-2019 9:20,2-5-2019,9:20 AM,0,12,10,1,In-flight meal not included,10844,MEDIUM
Multiple carriers,09-03-2019,Delhi,Cochin,DEL?IDR?BOM?COK,IDR,BOM,NoSTOP,NoSTOP,15:05,10-03-2019 1:35,10-3-2019,1:35 AM,0,10,30,2,No info,34608,VERY HIGH
Air India,15-05-2019,Delhi,Cochin,DEL?COK,NoSTOP,NoSTOP,NoSTOP,NoSTOP,14:10,17:10,15-05-2019,5:10 PM,0,3,0,0,No info,6094,LOW
IndiGo,09-05-2019,Kolkata,Banglore,CCU?HYD?BLR,HYD,NoSTOP,NoSTOP,NoSTOP,15:15,20:30,09-05-2019,8:30 PM,0,5,15,1,No info,4565,LOW
Air India,27-05-2019,Delhi,Cochin,DEL?RPR?NAG?BOM?COK,RPR,NAG,BOM,COK,5:15,28-05-2019 19:15,28-5-2019,7:15 PM,1,38,0,3,No info,10493,MEDIUM
Air India,27-06-2019,Delhi,Cochin,DEL?AMD?BOM?COK,AMD,BOM,NoSTOP,NoSTOP,19:45,28-06-2019 19:15,28-6-2019,7:15 PM,0,23,30,2,No info,9653,LOW
Air India,18-03-2019,Banglore,New Delhi,BLR?BOM?NAG?DEL,BOM,NAG,NoSTOP,NoSTOP,6:45,16-03-2019 10:35,16-3-2019,10:35 AM,1,27,50,2,No info,12305,MEDIUM
Air India,15-05-2019,Banglore,Delhi,BLR?DEL,NoSTOP,NoSTOP,NoSTOP,NoSTOP,10:00,12:45,15-05-2019,12:45 PM,0,2,45,0,No info,6961,LOW
Multiple carriers,15-05-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,6:00,12:35,15-05-2019,12:35 PM,0,6,35,1,No info,9794,LOW
Multiple carriers,27-05-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,17:30,28-05-2019 1:30,28-5-2019,1:30 AM,0,8,0,1,No info,13377,MEDIUM
Jet Airways,27-05-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,2:15,19:00,27-05-2019,7:00 PM,0,16,45,1,In-flight meal not included,12898,MEDIUM
Multiple carriers,27-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,11:25,19:15,27-06-2019,7:15 PM,0,7,50,1,No info,7155,LOW
Multiple carriers,24-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,15:00,25-06-2019 1:30,25-6-2019,1:30 AM,0,10,30,1,No info,13377,MEDIUM
Vistara,03-05-2019,Banglore,Delhi,BLR?DEL,NoSTOP,NoSTOP,NoSTOP,NoSTOP,11:30,14:20,03-05-2019,2:20 PM,0,2,50,0,No info,4668,LOW
IndiGo,01-03-2019,Banglore,New Delhi,BLR?HYD?DEL,HYD,NoSTOP,NoSTOP,NoSTOP,7:30,12:20,01-03-2019,12:20 PM,0,4,50,1,No info,8110,LOW
Jet Airways,06-04-2019,Banglore,Delhi,BLR?DEL,NoSTOP,NoSTOP,NoSTOP,NoSTOP,8:20,11:20,06-04-2019,11:20 AM,0,3,0,0,In-flight meal not included,4544,LOW
Air India,27-06-2019,Delhi,Cochin,DEL?AMD?BOM?COK,AMD,BOM,NoSTOP,NoSTOP,16:40,28-06-2019 19:15,28-6-2019,7:15 PM,1,26,35,2,No info,9653,LOW
Jet Airways,01-05-2019,Kolkata,Banglore,CCU?BOM?BLR,BOM,NoSTOP,NoSTOP,NoSTOP,8:25,18:15,01-05-2019,6:15 PM,0,9,50,1,No info,14781,MEDIUM
Vistara Premium economy,06-04-2019,Banglore,Delhi,BLR?DEL,NoSTOP,NoSTOP,NoSTOP,NoSTOP,11:30,14:20,06-04-2019,2:20 PM,0,2,50,0,No info,5969,LOW
SpiceJet,03-04-2019,Mumbai,Hyderabad,BOM?HYD,NoSTOP,NoSTOP,NoSTOP,NoSTOP,13:15,14:45,03-04-2019,2:45 PM,0,1,30,0,No info,2017,LOW
Jet Airways,06-06-2019,Kolkata,Banglore,CCU?DEL?BLR,DEL,NoSTOP,NoSTOP,NoSTOP,17:00,23:35,06-06-2019,11:35 PM,0,6,35,1,No info,14151,MEDIUM
Jet Airways,09-06-2019,Kolkata,Banglore,CCU?BOM?BLR,BOM,NoSTOP,NoSTOP,NoSTOP,16:30,10-06-2019 4:40,10-6-2019,4:40 AM,0,12,10,1,No info,13731,MEDIUM
Jet Airways,03-03-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,9:00,18:50,03-03-2019,6:50 PM,0,9,50,1,In-flight meal not included,15400,HIGH
Jet Airways,09-05-2019,Kolkata,Banglore,CCU?DEL?BLR,DEL,NoSTOP,NoSTOP,NoSTOP,9:35,10-05-2019 10:55,10-5-2019,10:55 AM,1,25,20,1,In-flight meal not included,8066,LOW
Jet Airways,03-03-2019,Delhi,Cochin,DEL?BHO?BOM?COK,BHO,BOM,NoSTOP,NoSTOP,5:40,04-03-2019 18:50,4-3-2019,6:50 PM,1,37,10,2,No info,21314,VERY HIGH
Air India,01-03-2019,Banglore,New Delhi,BLR?CCU?DEL,CCU,NoSTOP,NoSTOP,NoSTOP,11:05,22:45,01-03-2019,10:45 PM,0,11,40,1,No info,14069,MEDIUM
Jet Airways,15-03-2019,Mumbai,Hyderabad,BOM?HYD,NoSTOP,NoSTOP,NoSTOP,NoSTOP,15:50,17:20,15-03-2019,5:20 PM,0,1,30,0,In-flight meal not included,2470,LOW
IndiGo,24-04-2019,Kolkata,Banglore,CCU?BLR,NoSTOP,NoSTOP,NoSTOP,NoSTOP,20:20,22:55,24-04-2019,10:55 PM,0,2,35,0,No info,4804,LOW
Air India,15-03-2019,Banglore,New Delhi,BLR?CCU?DEL,CCU,NoSTOP,NoSTOP,NoSTOP,5:50,12:55,15-03-2019,12:55 PM,0,7,5,1,No info,9029,LOW
IndiGo,12-05-2019,Kolkata,Banglore,CCU?BLR,NoSTOP,NoSTOP,NoSTOP,NoSTOP,4:40,7:15,12-05-2019,7:15 AM,0,2,35,0,No info,4804,LOW
Jet Airways,09-05-2019,Delhi,Cochin,DEL?AMD?BOM?COK,AMD,BOM,NoSTOP,NoSTOP,23:05,10-05-2019 19:00,10-5-2019,7:00 PM,0,19,55,2,No info,15129,HIGH
IndiGo,24-03-2019,Mumbai,Hyderabad,BOM?HYD,NoSTOP,NoSTOP,NoSTOP,NoSTOP,19:05,20:30,24-03-2019,8:30 PM,0,1,25,0,No info,2754,LOW
Jet Airways,01-04-2019,Kolkata,Banglore,CCU?BOM?BLR,BOM,NoSTOP,NoSTOP,NoSTOP,21:10,02-04-2019 8:15,2-4-2019,8:15 AM,0,11,5,1,No info,13364,MEDIUM
IndiGo,24-03-2019,Kolkata,Banglore,CCU?MAA?BLR,MAA,NoSTOP,NoSTOP,NoSTOP,17:35,22:15,24-03-2019,10:15 PM,0,4,40,1,No info,6933,LOW
Jet Airways,18-05-2019,Delhi,Cochin,DEL?AMD?BOM?COK,AMD,BOM,NoSTOP,NoSTOP,23:05,19-05-2019 12:35,19-5-2019,12:35 PM,0,13,30,2,No info,15129,HIGH
Multiple carriers,09-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,11:25,19:00,09-06-2019,7:00 PM,0,7,35,1,No info,11200,MEDIUM
Jet Airways,15-05-2019,Mumbai,Hyderabad,BOM?HYD,NoSTOP,NoSTOP,NoSTOP,NoSTOP,2:55,4:20,15-05-2019,4:20 AM,0,1,25,0,In-flight meal not included,3210,LOW
Jet Airways,18-06-2019,Mumbai,Hyderabad,BOM?HYD,NoSTOP,NoSTOP,NoSTOP,NoSTOP,10:20,11:50,18-06-2019,11:50 AM,0,1,30,0,No info,8040,LOW
Jet Airways,12-06-2019,Delhi,Cochin,DEL?NAG?BOM?COK,NAG,BOM,NoSTOP,NoSTOP,14:35,13-06-2019 4:25,13-6-2019,4:25 AM,0,13,50,2,In-flight meal not included,10919,MEDIUM
IndiGo,27-06-2019,Delhi,Cochin,DEL?HYD?COK,HYD,NoSTOP,NoSTOP,NoSTOP,7:35,16:10,27-06-2019,4:10 PM,0,8,35,1,No info,6442,LOW
IndiGo,01-04-2019,Delhi,Cochin,DEL?COK,NoSTOP,NoSTOP,NoSTOP,NoSTOP,14:20,17:35,01-04-2019,5:35 PM,0,3,15,0,No info,4729,LOW
IndiGo,06-03-2019,Delhi,Cochin,DEL?HYD?COK,HYD,NoSTOP,NoSTOP,NoSTOP,11:55,22:20,06-03-2019,10:20 PM,0,10,25,1,No info,6442,LOW
SpiceJet,12-06-2019,Kolkata,Banglore,CCU?BLR,NoSTOP,NoSTOP,NoSTOP,NoSTOP,22:20,13-06-2019 0:40,13-6-2019,12:40 AM,0,2,20,0,No check-in baggage included,3841,LOW
Air India,03-06-2019,Delhi,Cochin,DEL?AMD?BOM?COK,AMD,BOM,NoSTOP,NoSTOP,19:45,04-06-2019 19:15,4-6-2019,7:15 PM,0,23,30,2,No info,10441,MEDIUM
Multiple carriers,01-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,10:00,21:00,01-06-2019,9:00 PM,0,11,0,1,No info,13587,MEDIUM
Jet Airways,15-05-2019,Kolkata,Banglore,CCU?DEL?BLR,DEL,NoSTOP,NoSTOP,NoSTOP,20:25,16-05-2019 14:25,16-5-2019,2:25 PM,0,18,0,1,No info,11467,MEDIUM
IndiGo,03-03-2019,Chennai,Kolkata,MAA?CCU,NoSTOP,NoSTOP,NoSTOP,NoSTOP,13:20,15:35,03-03-2019,3:35 PM,0,2,15,0,No info,7295,LOW
SpiceJet,01-05-2019,Chennai,Kolkata,MAA?CCU,NoSTOP,NoSTOP,NoSTOP,NoSTOP,9:45,12:00,01-05-2019,12:00 PM,0,2,15,0,No info,3597,LOW
Multiple carriers,09-05-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,6:40,19:15,09-05-2019,7:15 PM,0,12,35,1,No info,7787,LOW
IndiGo,06-03-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,6:40,21:00,06-03-2019,9:00 PM,0,14,20,1,No info,14871,MEDIUM
IndiGo,15-06-2019,Chennai,Kolkata,MAA?CCU,NoSTOP,NoSTOP,NoSTOP,NoSTOP,15:40,18:25,15-06-2019,6:25 PM,0,2,45,0,No info,3540,LOW
IndiGo,01-06-2019,Delhi,Cochin,DEL?HYD?COK,HYD,NoSTOP,NoSTOP,NoSTOP,6:50,22:30,01-06-2019,10:30 PM,0,15,40,1,No info,6442,LOW
Air Asia,24-06-2019,Banglore,Delhi,BLR?DEL,NoSTOP,NoSTOP,NoSTOP,NoSTOP,11:10,13:55,24-06-2019,1:55 PM,0,2,45,0,No info,3383,LOW
Air Asia,18-04-2019,Kolkata,Banglore,CCU?BLR,NoSTOP,NoSTOP,NoSTOP,NoSTOP,22:50,19-04-2019 1:20,19-4-2019,1:20 AM,0,2,30,0,No info,4409,LOW
IndiGo,09-05-2019,Chennai,Kolkata,MAA?CCU,NoSTOP,NoSTOP,NoSTOP,NoSTOP,7:55,10:15,09-05-2019,10:15 AM,0,2,20,0,No info,3850,LOW
Multiple carriers,24-06-2019,Delhi,Cochin,DEL?HYD?COK,HYD,NoSTOP,NoSTOP,NoSTOP,13:15,22:30,24-06-2019,10:30 PM,0,9,15,1,No info,8018,LOW
Jet Airways,01-04-2019,Kolkata,Banglore,CCU?DEL?BLR,DEL,NoSTOP,NoSTOP,NoSTOP,20:25,02-04-2019 15:05,2-4-2019,3:05 PM,0,18,40,1,No info,11467,MEDIUM
Vistara,06-06-2019,Banglore,Delhi,BLR?DEL,NoSTOP,NoSTOP,NoSTOP,NoSTOP,11:30,14:20,06-06-2019,2:20 PM,0,2,50,0,No info,4668,LOW
Jet Airways,24-06-2019,Delhi,Cochin,DEL?CCU?BOM?COK,CCU,BOM,NoSTOP,NoSTOP,17:35,25-06-2019 19:00,25-6-2019,7:00 PM,1,25,25,2,No info,13922,MEDIUM
Air India,06-05-2019,Mumbai,Hyderabad,BOM?HYD,NoSTOP,NoSTOP,NoSTOP,NoSTOP,6:20,7:40,06-05-2019,7:40 AM,0,1,20,0,No info,3625,LOW
Air Asia,18-05-2019,Kolkata,Banglore,CCU?BLR,NoSTOP,NoSTOP,NoSTOP,NoSTOP,19:55,22:25,18-05-2019,10:25 PM,0,2,30,0,No info,5989,LOW
IndiGo,21-04-2019,Banglore,Delhi,BLR?DEL,NoSTOP,NoSTOP,NoSTOP,NoSTOP,4:00,6:50,21-04-2019,6:50 AM,0,2,50,0,No info,4423,LOW
Jet Airways,18-06-2019,Delhi,Cochin,DEL?COK,NoSTOP,NoSTOP,NoSTOP,NoSTOP,9:50,13:05,18-06-2019,1:05 PM,0,3,15,0,No info,9564,LOW
Jet Airways,12-06-2019,Kolkata,Banglore,CCU?BOM?BLR,BOM,NoSTOP,NoSTOP,NoSTOP,16:30,13-06-2019 18:15,13-6-2019,6:15 PM,1,25,45,1,In-flight meal not included,8529,LOW
Air India,06-06-2019,Kolkata,Banglore,CCU?BLR,NoSTOP,NoSTOP,NoSTOP,NoSTOP,20:45,23:20,06-06-2019,11:20 PM,0,2,35,0,No info,4145,LOW
IndiGo,03-05-2019,Kolkata,Banglore,CCU?BLR,NoSTOP,NoSTOP,NoSTOP,NoSTOP,17:15,19:50,03-05-2019,7:50 PM,0,2,35,0,No info,4804,LOW
IndiGo,01-06-2019,Delhi,Cochin,DEL?HYD?COK,HYD,NoSTOP,NoSTOP,NoSTOP,14:20,22:30,01-06-2019,10:30 PM,0,8,10,1,No info,6938,LOW
Jet Airways,06-03-2019,Banglore,New Delhi,BLR?BOM?DEL,BOM,NoSTOP,NoSTOP,NoSTOP,8:00,07-03-2019 7:40,7-3-2019,7:40 AM,0,23,40,1,No info,14815,MEDIUM
Multiple carriers,06-03-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,7:30,19:15,06-03-2019,7:15 PM,0,11,45,1,No info,15077,HIGH
Jet Airways,15-06-2019,Delhi,Cochin,DEL?JAI?BOM?COK,JAI,BOM,NoSTOP,NoSTOP,9:40,19:00,15-06-2019,7:00 PM,0,9,20,2,No info,13014,MEDIUM
Air India,09-06-2019,Kolkata,Banglore,CCU?IXR?DEL?BLR,IXR,DEL,NoSTOP,NoSTOP,5:50,20:25,09-06-2019,8:25 PM,0,14,35,2,No info,11201,MEDIUM
Jet Airways,06-06-2019,Kolkata,Banglore,CCU?DEL?BLR,DEL,NoSTOP,NoSTOP,NoSTOP,20:25,07-06-2019 18:00,7-6-2019,6:00 PM,0,21,35,1,No info,12692,MEDIUM
Multiple carriers,01-06-2019,Delhi,Cochin,DEL?HYD?COK,HYD,NoSTOP,NoSTOP,NoSTOP,9:45,16:10,01-06-2019,4:10 PM,0,6,25,1,No info,9646,LOW
Jet Airways,24-05-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,22:50,25-05-2019 4:25,25-5-2019,4:25 AM,0,5,35,1,No info,16079,HIGH
Air India,15-05-2019,Kolkata,Banglore,CCU?BBI?HYD?BLR,BBI,HYD,NoSTOP,NoSTOP,9:10,16-05-2019 11:05,16-5-2019,11:05 AM,1,25,55,2,No info,6117,LOW
Multiple carriers,09-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,15:15,10-06-2019 1:30,10-6-2019,1:30 AM,0,10,15,1,No info,6795,LOW
Air India,01-06-2019,Mumbai,Hyderabad,BOM?HYD,NoSTOP,NoSTOP,NoSTOP,NoSTOP,21:05,22:25,01-06-2019,10:25 PM,0,1,20,0,No info,3100,LOW
Jet Airways,09-05-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,2:15,12:35,09-05-2019,12:35 PM,0,10,20,1,No info,15851,HIGH
Vistara,06-06-2019,Chennai,Kolkata,MAA?CCU,NoSTOP,NoSTOP,NoSTOP,NoSTOP,7:05,9:20,06-06-2019,9:20 AM,0,2,15,0,No info,3687,LOW
IndiGo,12-04-2019,Banglore,Delhi,BLR?DEL,NoSTOP,NoSTOP,NoSTOP,NoSTOP,16:55,19:55,12-04-2019,7:55 PM,0,3,0,0,No info,4990,LOW
Jet Airways,09-05-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,19:15,10-05-2019 19:00,10-5-2019,7:00 PM,0,23,45,1,No info,15554,HIGH
Multiple carriers,15-06-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,6:00,19:15,15-06-2019,7:15 PM,0,13,15,1,No info,9526,LOW
IndiGo,18-05-2019,Delhi,Cochin,DEL?COK,NoSTOP,NoSTOP,NoSTOP,NoSTOP,5:35,8:50,18-05-2019,8:50 AM,0,3,15,0,No info,6015,LOW
Air India,01-05-2019,Kolkata,Banglore,CCU?BBI?BOM?BLR,BBI,BOM,NoSTOP,NoSTOP,12:00,21:50,01-05-2019,9:50 PM,0,9,50,2,No info,10676,MEDIUM
Jet Airways,27-05-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,18:15,28-05-2019 12:35,28-5-2019,12:35 PM,0,18,20,1,In-flight meal not included,12898,MEDIUM
Jet Airways,27-05-2019,Delhi,Cochin,DEL?AMD?BOM?COK,AMD,BOM,NoSTOP,NoSTOP,23:05,29-05-2019 4:25,29-5-2019,4:25 AM,1,29,20,2,No info,15129,HIGH
Multiple carriers,21-03-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,11:30,19:15,21-03-2019,7:15 PM,0,7,45,1,No info,13378,MEDIUM
SpiceJet,01-06-2019,Kolkata,Banglore,CCU?BLR,NoSTOP,NoSTOP,NoSTOP,NoSTOP,9:00,11:25,01-06-2019,11:25 AM,0,2,25,0,No info,4174,LOW
Multiple carriers,21-05-2019,Delhi,Cochin,DEL?BOM?COK,BOM,NoSTOP,NoSTOP,NoSTOP,11:25,19:00,21-05-2019,7:00 PM,0,7,35,1,No info,9103,LOW
IndiGo,09-06-2019,Chennai,Kolkata,MAA?CCU,NoSTOP,NoSTOP,NoSTOP,NoSTOP,7:55,10:15,09-06-2019,10:15 AM,0,2,20,0,No info,3850,LOW
Vistara,09-06-2019,Delhi,Cochin,DEL?COK,NoSTOP,NoSTOP,NoSTOP,NoSTOP,14:40,17:50,09-06-2019,5:50 PM,0,3,10,0,No info,6216,LOW
Vistara,01-04-2019,Kolkata,Banglore,CCU?DEL?BLR,DEL,NoSTOP,NoSTOP,NoSTOP,17:00,23:25,01-04-2019,11:25 PM,0,6,25,1,No info,8610,LOW
